ALTERNATIVEACC	GI	PRIMARYACC	TAXID
EEE64431.1	222632299	XP_015637646.1	39947
EEF28476.1	223526132	EEF28476.1	3988
EEF29506.1	223527362	EEF29506.1	3988
EEF29937.1	223527841	XP_002532451.1	3988
EEF32532.1	223530659	XP_002529831.1	3988
EEF36547.1	223534858	XP_002525853.1	3988
EEF42275.1	223540712	XP_002520220.1	3988
EEF43633.1	223542089	XP_002518708.1	3988
EEF48520.1	223547023	XP_002513937.1	3988
EEF49033.1	223547538	EEF49033.1	3988
EEF49513.1	223548021	XP_002513010.1	3988
EER98757.1	241925613	XP_002462236.1	4558
EES01087.1	241927942	EES01087.1	4558
EES01428.1	241928283	XP_002456308.1	4558
EES01430.1	241928285	XP_002456310.1	4558
EES01435.2	992273291	EES01435.2	4558
EES01436.1	241928291	EES01436.1	4558
EES03482.1	241930337	XP_002458362.1	4558
EES08692.1	241935547	XP_002449704.1	4558
EES08777.1	241935632	XP_002449789.1	4558
EES10040.1	241936895	XP_002451052.1	4558
EES18546.1	241945401	XP_002440116.1	4558
EES19849.1	241946704	EES19849.1	4558
EFH43005.1	297312581	XP_002866746.1	81972
EFH43252.1	297312829	XP_002866993.1	81972
EFH49171.1	297318749	XP_002872912.1	81972
EFH54024.1	297323603	XP_002877765.1	81972
EFH61405.1	297330986	XP_020889144.1	81972
EFH65628.1	297335211	EFH65628.1	81972
EFH69584.1	297339167	XP_002893325.1	81972
EFJ10460.1	300143772	EFJ10460.1	88036
EFJ10463.1	300143775	EFJ10463.1	88036
EFJ10466.1	300143778	EFJ10466.1	88036
EFJ10471.1	300143783	EFJ10471.1	88036
EFJ19131.1	300152489	EFJ19131.1	88036
EMS48262.1	473887575	EMS48262.1	4572
EMS48418.1	473888895	EMS48418.1	4572
EMS58610.1	474204332	EMS58610.1	4572
EMS62298.1	474321028	EMS62298.1	4572
EOA13286.1	482549092	XP_006280388.1	81985
EOA15672.1	482551479	XP_006282774.1	81985
EOA23114.1	482558922	XP_006290216.1	81985
EOA26036.1	482561845	XP_006293138.1	81985
EOA32856.1	482568667	XP_006299958.1	81985
EOA40344.1	482576157	XP_006307446.1	81985
EOX91165.1	508699269	EOX91165.1	3641
EOX91166.1	508699270	EOX91166.1	3641
EOX91167.1	508699271	EOX91167.1	3641
EOX91168.1	508699272	EOX91168.1	3641
EOX92064.1	508700168	EOX92064.1	3641
EOX92065.1	508700169	EOX92065.1	3641
EOX92066.1	508700170	XP_007047909.1	3641
EOX92067.1	508700171	XP_007047910.1	3641
EOX95757.1	508703861	EOX95757.1	3641
EOX98321.1	508706425	EOX98321.1	3641
EOX98752.1	508706856	EOX98752.1	3641
EOY00346.1	508708449	EOY00346.1	3641
EOY09906.1	508718009	EOY09906.1	3641
EOY15969.1	508724072	EOY15969.1	3641
EOY17943.1	508726046	XP_007009133.1	3641
EOY20616.1	508773360	EOY20616.1	3641
EOY23359.1	508776103	EOY23359.1	3641
EOY23360.1	508776104	EOY23360.1	3641
EOY24973.1	508777717	EOY24973.1	3641
EOY24974.1	508777718	EOY24974.1	3641
EPS59751.1	527187066	EPS59751.1	192259
EPS62953.1	527192599	EPS62953.1	192259
EPS63474.1	527193450	EPS63474.1	192259
EPS66053.1	527197604	EPS66053.1	192259
EPS73615.1	527208685	EPS73615.1	192259
ERM95088.1	548832292	XP_006827672.1	13333
ERN05013.1	548845705	ERN05013.1	13333
ERN08924.1	548850420	ERN08924.1	13333
ERN08925.1	548850421	XP_006847344.1	13333
ERN13988.1	548856132	XP_006852521.1	13333
ESQ31148.1	557090501	XP_006393862.1	72664
ESQ34382.1	557093800	XP_006416029.1	72664
ESQ36772.1	557096190	XP_006418419.1	72664
ESQ37758.1	557097322	ESQ37758.1	72664
ESQ45460.1	557105126	XP_006404007.1	72664
ESQ45461.1	557105127	XP_006404008.1	72664
ESQ48281.1	557107974	XP_006406828.1	72664
ESQ53416.1	557113133	XP_006411963.1	72664
ESR35317.1	557523950	XP_006422077.1	85681
ESR35326.1	557523959	XP_006422086.1	85681
ESR38972.1	557527722	XP_006425732.1	85681
ESR39608.1	557528358	XP_006426368.1	85681
ESR41901.1	557530718	XP_006428661.1	85681
ESR41902.1	557530719	XP_006428662.1	85681
ESR41903.1	557530720	XP_006428663.1	85681
ESR47200.1	557536082	XP_006433960.1	85681
ESR47201.1	557536083	XP_006433961.1	85681
ESR47204.1	557536086	ESR47204.1	85681
ESR51719.1	557540675	ESR51719.1	85681
ESR52988.1	557542010	ESR52988.1	85681
ESR58117.1	557547139	XP_006444877.1	85681
ESR58118.1	557547140	XP_006444878.1	85681
ESR60210.1	557549581	ESR60210.1	85681
ESR60480.1	557549851	XP_006447240.1	85681
ESR61166.1	557550537	XP_006447926.1	85681
ESR61168.1	557550539	XP_006447928.1	85681
ESR61170.1	557550541	XP_006447930.1	85681
ESR61171.1	557550542	XP_006447931.1	85681
ESR61172.1	557550543	XP_006447932.1	85681
ESR61173.1	557550544	XP_006447933.1	85681
ESR64744.1	557554730	XP_006451504.1	85681
ESW05177.1	561006183	XP_007133183.1	3885
ESW09352.1	561010445	XP_007137358.1	3885
ESW13185.1	561014324	XP_007141191.1	3885
ESW13192.1	561014331	XP_007141198.1	3885
ESW13194.1	561014333	XP_007141200.1	3885
ESW13195.1	561014334	XP_007141201.1	3885
ESW18154.1	561019383	XP_007146160.1	3885
ESW18155.1	561019384	XP_007146161.1	3885
ESW19284.1	561020513	XP_007147290.1	3885
ESW24113.1	561025428	XP_007152119.1	3885
ESW25273.1	561026633	XP_007153279.1	3885
ESW28897.1	561030318	XP_007156903.1	3885
ESW29498.1	561030919	XP_007157504.1	3885
EXB29476.1	587838787	EXB29476.1	981085
EXB37610.1	587847214	XP_010089285.1	981085
EXB37611.1	587847215	EXB37611.1	981085
EXB38440.1	587848152	EXB38440.1	981085
EXB42069.1	587851933	XP_010091051.1	981085
EXB61152.1	587871900	EXB61152.1	981085
EXB61153.1	587871901	XP_010095580.1	981085
EXB62213.1	587873005	XP_010095793.1	981085
EXB66639.1	587877604	XP_010097012.1	981085
EXB66640.1	587877605	XP_010097013.1	981085
EXB75354.1	587886563	XP_010098615.1	981085
EXB77511.1	587888821	XP_010099247.1	981085
EXB84476.1	587895985	XP_010100778.1	981085
EXC02932.1	587915182	XP_010104975.1	981085
EXC05944.1	587918438	XP_010105724.1	981085
EXC24802.1	587938018	EXC24802.1	981085
EXC24804.1	587938020	EXC24804.1	981085
EXC24813.1	587938029	XP_010109870.1	981085
EYU18463.1	604298419	XP_012828350.1	4155
EYU18464.1	604298420	XP_012828429.1	4155
EYU18465.1	604298421	EYU18465.1	4155
EYU18466.1	604298422	XP_012828449.1	4155
EYU18467.1	604298423	XP_012828379.1	4155
EYU19971.1	604300128	XP_012858542.1	4155
EYU19973.1	604300130	XP_012858201.1	4155
EYU23378.1	604304028	EYU23378.1	4155
EYU25161.1	604306104	XP_012852131.1	4155
EYU29695.1	604317953	XP_012846570.1	4155
EYU32219.1	604321643	XP_012843823.1	4155
EYU37649.1	604333298	XP_012836922.1	4155
EYU37652.1	604333301	XP_012836925.1	4155
EYU38906.1	604334840	XP_012835650.1	4155
EYU43443.1	604344728	EYU43443.1	4155
F8WKW1.1	678019172	F8WKW1.1	114476
G3FIN8.1	1214787924	G3FIN8.1	3983
G3FIN9.1	1214787925	G3FIN9.1	3983
GAU13622.1	1045405879	GAU13622.1	3900
GAU29067.1	1045387686	GAU29067.1	3900
GAU34119.1	1045381323	GAU34119.1	3900
GAU40817.1	1045372747	GAU40817.1	3900
GAU47882.1	1045363135	GAU47882.1	3900
GAV56904.1	1130863619	GAV56904.1	3775
GAV60384.1	1130860011	GAV60384.1	3775
GAV61951.1	1130858371	GAV61951.1	3775
GAV72129.1	1130847438	GAV72129.1	3775
GAV72135.1	1130847444	GAV72135.1	3775
GAV72728.1	1130846783	GAV72728.1	3775
GAV72731.1	1130846786	GAV72731.1	3775
GAV76325.1	1130842776	GAV76325.1	3775
GAV90604.1	1130823519	GAV90604.1	3775
GAV92510.1	1130817876	GAV92510.1	3775
GAY32458.1	1315973738	GAY32458.1	55188
GAY32463.1	1315973740	GAY32463.1	55188
GAY36461.1	1315971022	GAY36461.1	55188
GAY38927.1	1315968571	GAY38927.1	55188
GAY42757.1	1315965285	GAY42757.1	55188
GAY51362.1	1315956356	XP_006444877.1	55188
GAY51363.1	1315956357	GAY51363.1	55188
GAY51606.1	1315956102	XP_006447931.1	55188
GAY51608.1	1315956104	GAY51608.1	55188
GAY51609.1	1315956105	GAY51609.1	55188
GAY52281.1	1315955535	GAY52281.1	55188
GAY54938.1	1315952908	GAY54938.1	55188
GAY55503.1	1315952251	GAY55503.1	55188
GAY59052.1	1315948636	XP_006475483.1	55188
GAY66988.1	1315940268	GAY66988.1	55188
GAY69052.1	1315937779	GAY69052.1	55188
GER34354.1	1746577185	GER34354.1	4170
GER36420.1	1746574824	GER36420.1	4170
GER36953.1	1746574243	GER36953.1	4170
GER45429.1	1746563644	GER45429.1	4170
GER55530.1	1746548797	GER55530.1	4170
KAA0038702.1	1735196900	XP_008466222.1	1194695
KAA0048906.1	1735207112	XP_008437917.1	1194695
KAA0048907.1	1735207113	XP_008437921.1	1194695
KAA0068097.1	1735226303	XP_008460408.1	1194695
KAA3466132.1	1743076532	KAA3466132.1	47621
KAA3475613.1	1743086015	KAA3475613.1	47621
KAA3475614.1	1743086016	KAA3475614.1	47621
KAA3476227.1	1743086629	KAA3476227.1	47621
KAA8516602.1	1750470624	KAA8516602.1	561372
KAA8518969.1	1750472992	KAA8518969.1	561372
KAA8520724.1	1750474748	KAA8520724.1	561372
KAA8520934.1	1750474959	KAA8520934.1	561372
KAA8527887.1	1750481915	KAA8527887.1	561372
KAA8528256.1	1750482284	KAA8528256.1	561372
KAA8528293.1	1750482321	KAA8528293.1	561372
KAA8529523.1	1750483552	KAA8529523.1	561372
KAA8530835.1	1750484865	KAA8530835.1	561372
KAA8530838.1	1750484868	KAA8530838.1	561372
KAA8531811.1	1750485841	KAA8531811.1	561372
KAA8532161.1	1750486191	KAA8532161.1	561372
KAA8533094.1	1750487125	KAA8533094.1	561372
KAA8533095.1	1750487126	KAA8533095.1	561372
KAA8533662.1	1750487694	KAA8533662.1	561372
KAA8533663.1	1750487695	KAA8533663.1	561372
KAA8538100.1	1750492135	KAA8538100.1	561372
KAA8538101.1	1750492136	KAA8538101.1	561372
KAA8538103.1	1750492138	KAA8538103.1	561372
KAA8538104.1	1750492139	KAA8538104.1	561372
KAA8538107.1	1750492142	KAA8538107.1	561372
KAA8539974.1	1750494010	KAA8539974.1	561372
KAA8543590.1	1750500880	KAA8543590.1	561372
KAA8545841.1	1750503175	KAA8545841.1	561372
KAA8545843.1	1750503177	KAA8545843.1	561372
KAA8545845.1	1750503179	KAA8545845.1	561372
KAA8545846.1	1750503180	KAA8545846.1	561372
KAA8546286.1	1750503621	KAA8546286.1	561372
KAA8546791.1	1750504126	KAA8546791.1	561372
KAA8549334.1	1750506670	KAA8549334.1	561372
KAA8550510.1	1750507846	KAA8550510.1	561372
KAB1199472.1	1755830443	KAB1199472.1	262757
KAB1200258.1	1755831501	KAB1200258.1	262757
KAB1200261.1	1755831504	KAB1200261.1	262757
KAB1200424.1	1755831691	KAB1200424.1	262757
KAB1202463.1	1755833868	KAB1202463.1	262757
KAB1204923.1	1755836329	KAB1204923.1	262757
KAB1204924.1	1755836330	KAB1204924.1	262757
KAB1204925.1	1755836331	KAB1204925.1	262757
KAB1204927.1	1755836333	KAB1204927.1	262757
KAB1207809.1	1755839215	KAB1207809.1	262757
KAB1210201.1	1755841610	KAB1210201.1	262757
KAB1214607.1	1755846017	KAB1214607.1	262757
KAB1215466.1	1755846877	KAB1215466.1	262757
KAB1215467.1	1755846878	KAB1215467.1	262757
KAB1219588.1	1755851000	KAB1219588.1	262757
KAB1225223.1	1755856637	KAB1225223.1	262757
KAB1225225.1	1755856639	KAB1225225.1	262757
KAB1225261.1	1755856675	KAB1225261.1	262757
KAB1997318.1	1758004395	PPD73123.1	3634
KAB1998161.1	1758005238	KAB1998161.1	3634
KAB1998964.1	1758006041	XP_016735486.1	3634
KAB2001150.1	1758008227	KAB2001150.1	3634
KAB2001151.1	1758008228	PPD82970.1	3634
KAB2021656.1	1758028759	TYG61637.1	3634
KAB2032019.1	1758039133	KAB2032019.1	3634
KAB2036965.1	1758044093	KAB2036965.1	3634
KAB2036966.1	1758044094	KAB2036966.1	3634
KAB2036969.1	1758044097	TYG75604.1	3634
KAB2036972.1	1758044100	KAB2036972.1	3634
KAB2036974.1	1758044102	KAB2036974.1	3634
KAB2037698.1	1758044826	XP_016741000.1	3634
KAB2038883.1	1758046011	XP_012471807.1	3634
KAB2045398.1	1758052536	TYG83488.1	3634
KAB2051629.1	1758058772	PPS12196.1	3634
KAB2052407.1	1758059550	KAB2052407.1	3634
KAB2054604.1	1758061747	KAB2054604.1	3634
KAB2054605.1	1758061748	KAB2054605.1	3634
KAB2055748.1	1758062893	TYG92800.1	3634
KAB2074406.1	1758081573	PPS19806.1	3634
KAB2082962.1	1758090136	PPS02913.1	3634
KAB2084575.1	1758091749	TYH19573.1	3634
KAB2088839.1	1758096017	PPS06689.1	3634
KAB2094398.1	1758101582	KAB2094398.1	3634
KAB2094399.1	1758101583	XP_016722578.1	3634
KAB2094542.1	1758101726	TYH28933.1	3634
KAB2094687.1	1758101871	KAB2094687.1	3634
KAB2595824.1	1759351818	KAB2595824.1	2448454
KAB2596740.1	1759352734	KAB2596740.1	2448454
KAB2597421.1	1759353428	KAB2597421.1	2448454
KAB2597445.1	1759353452	KAB2597445.1	2448454
KAB2597448.1	1759353455	KAB2597448.1	2448454
KAB2598699.1	1759354706	KAB2598699.1	2448454
KAB2604488.1	1759360662	KAB2604488.1	2448454
KAB2605643.1	1759361875	KAB2605643.1	2448454
KAB2605674.1	1759361906	KAB2605674.1	2448454
KAB2608731.1	1759364969	KAB2608731.1	2448454
KAB2608864.1	1759365102	KAB2608864.1	2448454
KAB2617060.1	1759373450	KAB2617060.1	2448454
KAB2617061.1	1759373451	KAB2617061.1	2448454
KAB2620791.1	1759377289	KAB2620791.1	2448454
KAB2628912.1	1759385555	KAB2628912.1	2448454
KAB2628913.1	1759385556	KAB2628913.1	2448454
KAB2628917.1	1759385560	KAB2628917.1	2448454
KAB2628932.1	1759385575	KAB2628932.1	2448454
KAB2628933.1	1759385576	KAB2628933.1	2448454
KAB2628935.1	1759385578	KAB2628935.1	2448454
KAB2628936.1	1759385579	KAB2628936.1	2448454
KAB2628937.1	1759385580	KAB2628937.1	2448454
KAB2628938.1	1759385581	KAB2628938.1	2448454
KAB2628941.1	1759385584	KAB2628941.1	2448454
KAB2632893.1	1759389565	KAB2632893.1	2448454
KAB2632894.1	1759389566	KAB2632894.1	2448454
KAB5516876.1	1764579869	KAB5516876.1	2182728
KAB5547681.1	1764610763	KAB5547681.1	2182728
KAB5547682.1	1764610764	KAB5547682.1	2182728
KAB5547683.1	1764610765	KAB5547683.1	2182728
KAB5556487.1	1764619584	KAB5556487.1	2182728
KAB5564590.1	1764627700	KAB5564590.1	2182728
KAB8082283.1	1768423020	KAB8082283.1	4530
KAB8083078.1	1768423815	Os_88C1_S89	4530
KAB8083388.1	1768424125	XP_025876581.1	4530
KAB8083393.1	1768424130	BAB68088.1	4530
KAB8083395.1	1768424132	XP_015632478.1	4530
KAB8083396.1	1768424133	XP_015632478.1	4530
KAB8083397.1	1768424134	BAS74225.1	4530
KAB8086630.1	1768427367	XP_015624646.1	4530
KAB8086632.1	1768427369	KAB8086632.1	4530
KAB8086635.1	1768427372	XP_025878635.1	4530
KAB8100282.1	1768441027	KAB8100282.1	4530
KAB8100291.1	1768441036	XP_015639821.1	4530
KAB8102392.1	1768443196	XP_015644111.1	4530
KAB8115778.1	1768456707	XP_015617717.1	4530
KAD1027254.1	1770204210	KAD1027254.1	192012
KAD2804999.1	1770210715	KAD2804999.1	192012
KAD3069083.1	1770214864	KAD3069083.1	192012
KAD3069084.1	1770214865	KAD3069084.1	192012
KAD4384764.1	1770229228	KAD4384764.1	192012
KAD4386273.1	1770230737	KAD4386273.1	192012
KAD4386275.1	1770230739	KAD4386275.1	192012
KAD4386278.1	1770230742	KAD4386278.1	192012
KAD4386283.1	1770230747	KAD4386283.1	192012
KAD4584751.1	1770233833	KAD4584751.1	192012
KAD4584752.1	1770233834	KAD4584752.1	192012
KAD4585944.1	1770235026	KAD4585944.1	192012
KAD4585947.1	1770235029	KAD4585947.1	192012
KAD4585950.1	1770235032	KAD4585950.1	192012
KAD4585952.1	1770235034	KAD4585952.1	192012
KAD5803127.1	1770246915	KAD5803127.1	192012
KAD6453113.1	1770251542	KAD6453113.1	192012
KAD6453114.1	1770251543	KAD6453114.1	192012
KAD6453115.1	1770251544	KAD6453115.1	192012
KAD6795296.1	1770254587	KAD6795296.1	192012
KAD6796465.1	1770255756	KAD6796465.1	192012
KAD7478150.1	1770259023	KAD7478150.1	192012
KAD7478876.1	1770259749	KAD7478876.1	192012
KAE8038033.1	1770281809	KAE8038033.1	176857
KAE8038035.1	1770281811	KAE8038035.1	176857
KAE8038036.1	1770281812	KAE8038036.1	176857
KAE8056013.1	1770284538	KAE8056013.1	176857
KAE8076771.1	1770287534	KAE8076771.1	176857
KAE8077781.1	1770288544	KAE8077781.1	176857
KAE8124169.1	1770292148	KAE8124169.1	176857
KAE8650862.1	1775891250	KAE8650862.1	3659
KAE8659278.1	1776521720	KAE8659278.1	106335
KAE8663774.1	1776526288	KAE8663774.1	106335
KAE8665724.1	1776528297	KAE8665724.1	106335
KAE8666800.1	1776529387	KAE8666800.1	106335
KAE8676873.1	1776539678	KAE8676873.1	106335
KAE8678277.1	1776541121	KAE8678277.1	106335
KAE8685994.1	1776548949	KAE8685994.1	106335
KAE8687998.1	1776550982	KAE8687998.1	106335
KAE8691978.1	1776555018	KAE8691978.1	106335
KAE8693235.1	1776556296	KAE8693235.1	106335
KAE8694069.1	1776557139	KAE8694069.1	106335
KAE8694071.1	1776557141	KAE8694071.1	106335
KAE8694072.1	1776557142	KAE8694072.1	106335
KAE8694075.1	1776557145	KAE8694075.1	106335
KAE8694634.1	1776557709	KAE8694634.1	106335
KAE8695913.1	1776559024	KAE8695913.1	106335
KAE8697378.1	1776560509	KAE8697378.1	106335
KAE8700004.1	1776563153	KAE8700004.1	106335
KAE8701239.1	1776564397	KAE8701239.1	106335
KAE8702700.1	1776565875	KAE8702700.1	106335
KAE8704333.1	1776567521	KAE8704333.1	106335
KAE8706962.1	1776570181	KAE8706962.1	106335
KAE8707588.1	1776570810	KAE8707588.1	106335
KAE8709427.1	1776572675	KAE8709427.1	106335
KAE8715411.1	1776578736	KAE8715411.1	106335
KAE8715794.1	1776579123	KAE8715794.1	106335
KAE8726079.1	1776589883	KAE8726079.1	106335
KAE8767962.1	1779357681	KAE8767962.1	4513
KAE8767970.1	1779357689	KAE8767970.1	4513
KAE8771795.1	1779361515	BAJ87788.1	4513
KAE8778640.1	1779368360	KAE8778640.1	4513
KAE8791251.1	1779380971	KAE8791251.1	4513
KAE8793614.1	1779383334	KAE8793614.1	4513
KAE8797643.1	1779387363	KAE8797643.1	4513
KAE8797644.1	1779387364	KAE8797644.1	4513
KAE8797650.1	1779387370	BAK06294.1	4513
KAE8798714.1	1779388434	KAE8798714.1	4513
KAE8798717.1	1779388437	KAE8798717.1	4513
KAE8798718.1	1779388438	KAE8798718.1	4513
KAE8807317.1	1779397065	KAE8807317.1	4513
KAE8807738.1	1779397486	KAE8807738.1	4513
KAE8812321.1	1779402069	KAE8812321.1	4513
KAE8817474.1	1779407222	KAE8817474.1	4513
KAE8817493.1	1779407241	KAE8817493.1	4513
KAE8817495.1	1779407243	KAE8817495.1	4513
KCW44777.1	629076806	XP_010040922.1	71139
KCW44778.1	629076807	XP_010040924.1	71139
KCW44779.1	629076808	KCW44779.1	71139
KCW48701.1	629082256	XP_010037076.1	71139
KCW48702.1	629082257	XP_010037078.1	71139
KCW48703.1	629082258	KCW48703.1	71139
KCW48704.1	629082259	KCW48704.1	71139
KCW54551.1	629088298	XP_010027911.1	71139
KCW56802.1	629090549	XP_010029834.1	71139
KCW56803.1	629090550	XP_010030882.1	71139
KCW56979.1	629090726	XP_010030030.1	71139
KCW58589.1	629092594	XP_010070033.1	71139
KCW58590.1	629092595	XP_010026163.1	71139
KCW58591.1	629092596	KCW58591.1	71139
KCW58592.1	629092597	XP_010070034.1	71139
KCW62086.1	629096091	XP_010025429.2	71139
KCW62087.1	629096092	XP_010025430.1	71139
KCW62088.1	629096093	XP_010025432.1	71139
KCW62089.1	629096094	XP_018716993.1	71139
KCW62093.1	629096098	XP_010025434.1	71139
KCW62094.1	629096099	KCW62094.1	71139
KCW75716.1	629110756	XP_010051878.1	71139
KCW75717.1	629110757	KCW75717.1	71139
KCW75718.1	629110758	XP_010051881.1	71139
KCW78150.1	629113190	KCW78150.1	71139
KCW78151.1	629113191	XP_010053797.1	71139
KCW78154.1	629113194	KCW78154.1	71139
KCW80550.1	629115875	XP_010048298.1	71139
KCW80551.1	629115876	XP_010048299.1	71139
KCW80552.1	629115877	XP_018726341.1	71139
KCW80553.1	629115878	KCW80553.1	71139
KCW80554.1	629115879	KCW80554.1	71139
KCW85820.1	629121330	XP_010043823.1	71139
KCW90584.1	629126159	KCW90584.1	71139
KCW90587.1	629126162	KCW90587.1	71139
KCW90588.1	629126163	XP_010060102.1	71139
KCW90590.1	629126165	XP_010060113.1	71139
KCW90592.1	629126167	XP_010060137.1	71139
KCW90593.1	629126168	XP_010060148.1	71139
KCW90595.1	629126170	XP_010060179.1	71139
KCW90597.1	629126172	XP_010060186.1	71139
KCW90604.1	629126179	XP_010060213.2	71139
KDO43523.1	641824171	KDO43523.1	2711
KDO43524.1	641824172	KDO43524.1	2711
KDO43525.1	641824173	KDO43525.1	2711
KDO45447.1	641826213	XP_006475483.1	2711
KDO47374.1	641828215	KDO47374.1	2711
KDO53101.1	641834099	KDO53101.1	2711
KDO53102.1	641834100	KDO53102.1	2711
KDO53104.1	641834102	KDO53104.1	2711
KDO56858.1	641837909	KDO56858.1	2711
KDO69768.1	641850896	KDO69768.1	2711
KDO79472.1	641860783	KDO79472.1	2711
KDO86415.1	641867731	XP_006491242.1	2711
KDO86416.1	641867732	XP_006491243.1	2711
KDP21298.1	643704234	XP_012092034.1	180498
KDP25320.1	643711892	XP_012086751.1	180498
KDP27331.1	643715067	XP_012084626.1	180498
KDP28511.1	643716885	XP_012083243.1	180498
KDP29705.1	643718511	XP_012081602.1	180498
KDP31802.1	643721923	XP_012079547.1	180498
KDP33196.1	643723819	XP_012077758.1	180498
KDP33203.1	643723826	KDP33203.1	180498
KDP33206.1	643723829	XP_012077778.1	180498
KDP35101.1	643726371	XP_012075472.1	180498
KDP35102.1	643726372	XP_012075473.1	180498
KDP41398.1	643734728	XP_020533656.1	180498
KDP43615.1	643737503	XP_012065721.1	180498
KDP43616.1	643737504	KDP43616.1	180498
KDP45150.1	643739383	KDP45150.1	180498
KDP45199.1	643739445	XP_012084448.1	180498
KEH17174.1	657371159	XP_013443149.1	3880
KEH18690.1	657372920	XP_013444665.1	3880
KEH18691.1	657372921	XP_013444666.1	3880
KEH25703.1	657381741	XP_013451675.1	3880
KEH25704.1	657381742	XP_013451676.1	3880
KEH27552.1	657384118	XP_013453520.1	3880
KEH28097.1	657385142	XP_013454066.1	3880
KEH28099.1	657385144	XP_003615138.1	3880
KEH35116.1	657394480	XP_013461082.1	3880
KEH35117.1	657394481	XP_013461083.1	3880
KEH35119.1	657394483	XP_013461085.1	3880
KFK24026.1	674230241	KFK24026.1	50452
KFK28349.1	674235584	KFK28349.1	50452
KFK30296.1	674237531	KFK30296.1	50452
KFK30683.1	674237918	KFK30683.1	50452
KFK34320.1	674241555	KFK34320.1	50452
KFK38998.1	674246233	KFK38998.1	50452
KFK42529.1	674249764	KFK42529.1	50452
KFK44473.1	674251708	KFK44473.1	50452
KGN48740.1	700193536	XP_004143462.1	3659
KGN56441.1	700201308	XP_004133820.1	3659
KGN56443.1	700201310	XP_004133821.1	3659
KGN60220.1	700205087	XP_004136284.1	3659
KHG30812.1	728851369	KHG30812.1	29729
KHN07799.1	734334172	XP_014620757.1	3848
KHN08945.1	734339530	KHN08945.1	3848
KHN09269.1	734340237	XP_003548145.1	3848
KHN13067.1	734352273	KHN13067.1	3848
KHN18957.1	734368787	XP_003556840.1	3848
KHN24338.1	734384645	KHN24338.1	3848
KHN24339.1	734384646	XP_028200515.1	3848
KHN28671.1	734394685	XP_028194348.1	3848
KHN34757.1	734408429	KHN34757.1	3848
KHN41342.1	734421532	KHN41342.1	3848
KHN42553.1	734424201	XP_028201104.1	3848
KHN45543.1	734430579	KHN45543.1	3848
KHN46651.1	734433327	XP_003533971.1	3848
KJB09679.1	763742180	XP_012481207.1	29730
KJB15209.1	763747770	XP_012467112.1	29730
KJB15210.1	763747771	KJB15210.1	29730
KJB17816.1	763750428	KJB17816.1	29730
KJB19094.1	763751706	XP_012470524.1	29730
KJB20645.1	763753257	XP_012471807.1	29730
KJB48446.1	763781375	XP_012436930.1	29730
KJB48447.1	763781376	KJB48447.1	29730
KJB49530.1	763782459	XP_012437747.1	29730
KJB52700.1	763785629	XP_012440078.1	29730
KJB52702.1	763785631	XP_012440079.1	29730
KJB59011.1	763792015	XP_012446985.1	29730
KJB61182.1	763794186	KJB61182.1	29730
KMS95195.1	870841461	KMS95195.1	3555
KMS95196.1	870841462	KMS95196.1	3555
KMS97341.1	870844347	XP_010695870.1	3555
KMT01176.1	870848887	XP_010691725.1	3555
KMT01522.1	870849259	XP_010690515.1	3555
KMT08362.1	870856773	XP_010681315.1	3555
KMT08766.1	870857206	XP_010680525.1	3555
KMT11955.1	870860647	XP_010676324.1	3555
KMT16145.1	870865078	XP_010671586.1	3555
KMT16261.1	870865194	XP_010671721.1	3555
KMT18529.1	870867660	XP_010692817.1	3555
KMT20340.1	870869595	XP_010669265.1	3555
KMT20342.1	870869597	KMT20342.1	3555
KMZ56482.1	901791107	KMZ56482.1	29655
KMZ60216.1	901799966	KMZ60216.1	29655
KMZ60217.1	901799967	KMZ60217.1	29655
KMZ60218.1	901799968	KMZ60218.1	29655
KMZ66731.1	901810566	KMZ66731.1	29655
KMZ67923.1	901813457	KMZ67923.1	29655
KMZ68349.1	901813928	KMZ68349.1	29655
KMZ75054.1	901824051	KMZ75054.1	29655
KMZ76046.1	901826701	KMZ76046.1	29655
KNA05928.1	902155658	XP_021853662.1	3562
KNA08221.1	902173108	XP_021852290.1	3562
KNA08530.1	902175123	KNA08530.1	3562
KNA08531.1	902175124	KNA08531.1	3562
KNA09171.1	902178576	KNA09171.1	3562
