ALTERNATIVEACC	GI	PRIMARYACC	TAXID
WP_056791922.1	948133509	WP_056791922.1	2593676
WP_056819712.1	948161530	WP_056819712.1	1736458
WP_057605882.1	951120135	WP_057605882.1	1736452
WP_057611055.1	951127387	WP_057611055.1	1736523
WP_057668602.1	951191150	WP_057668602.1	1883
WP_058039164.1	953803183	WP_058039164.1	1827
WP_058082433.1	953997981	WP_058082433.1	1912
WP_058227297.1	960323520	WP_058227297.1	1049584
WP_058849330.1	970980599	WP_058849330.1	1765722
WP_058917201.1	971848136	WP_058917201.1	1751294
WP_058922342.1	971853434	WP_058922342.1	1725411
WP_059044053.1	972442636	WP_059044053.1	42234
WP_059072994.1	972514295	WP_059072994.1	1883
WP_059083582.1	972525708	WP_059083582.1	1930
WP_059142099.1	973399893	WP_059142099.1	1883
WP_059142490.1	973400284	WP_059142490.1	1883
WP_059195534.1	974605704	WP_059195534.1	1890
WP_059207018.1	974617422	WP_059207018.1	58343
WP_059250195.1	974665784	WP_059250195.1	1926
WP_059253618.1	974669302	WP_059253618.1	1926
WP_059261943.1	974678223	WP_059261943.1	1903
WP_059298340.1	976137817	WP_059298340.1	58343
WP_060179799.1	982002906	WP_060179799.1	2593676
WP_060887944.1	985831073	WP_060887944.1	1883
WP_060890443.1	985838485	WP_060890443.1	146819
WP_060938351.1	987871617	WP_060938351.1	1833
WP_060948161.1	987882060	WP_060948161.1	1912
WP_060952295.1	987886875	WP_060952295.1	1912
WP_061040666.1	992238805	WP_061040666.1	192944
WP_061300379.1	1001753032	WP_061300379.1	28444
WP_061334874.1	1001800931	WP_061334874.1	1930
WP_061404942.1	1002621578	WP_061404942.1	1886
WP_061446835.1	1003002563	WP_061446835.1	1561022
WP_062022843.1	1011086704	WP_062022843.1	67304
WP_062036388.1	1011114526	WP_062036388.1	58343
WP_062134127.1	1011214346	WP_062134127.1	1770211
WP_062149408.1	1011230260	WP_062149408.1	146536
WP_062191291.1	1011272658	WP_062191291.1	1737066
WP_062209672.1	1011292290	WP_062209672.1	1550035
WP_062213189.1	1011295807	WP_062213189.1	1550035
WP_062349636.1	1011452883	WP_062349636.1	354426
WP_062648774.1	1011829811	WP_062648774.1	1679753
WP_062668634.1	1011850055	WP_062668634.1	2593676
WP_062711633.1	1011894928	WP_062711633.1	68262
WP_062719780.1	1011904228	WP_062719780.1	661399
WP_062775437.1	1011969351	WP_062775437.1	2593676
WP_062776616.1	1011970531	WP_062776616.1	1609100
WP_062929760.1	1016085877	WP_062929760.1	1783515
WP_062978515.1	1016297543	WP_062978515.1	53429
WP_063003121.1	1016333106	WP_063003121.1	53431
WP_063037619.1	1016368262	WP_063037619.1	931537
WP_063054874.1	1016402090	WP_063054874.1	53431
WP_063059862.1	1016420536	WP_063059862.1	248552
WP_063127770.1	1016874967	WP_063127770.1	941183
WP_063314972.1	1021290711	WP_063314972.1	1827
WP_063347396.1	1021335764	WP_063347396.1	1120523
WP_063349087.1	1021337455	WP_063349087.1	1120523
WP_063483437.1	1024038644	WP_063483437.1	1889
WP_063484661.1	1024042241	WP_063484661.1	1889
WP_063729913.1	1027832471	WP_063729913.1	1841249
WP_063730850.1	1027833451	WP_063730850.1	1841249
WP_063744368.1	1027848550	WP_063744368.1	1157634
WP_063752748.1	1027860677	WP_063752748.1	1463902
WP_063753241.1	1027861176	WP_063753241.1	67356
WP_063759486.1	1027867425	WP_063759486.1	1463903
WP_063787058.1	1027901030	WP_063787058.1	1621260
WP_063792855.1	1027907176	WP_063792855.1	47760
WP_063817968.1	1027945450	WP_063817968.1	564415
WP_063853740.1	1028097043	WP_063853740.1	1916
WP_063854495.1	1028097844	OleD_S5	1890
WP_063888877.1	1028138956	WP_063888877.1	146537
WP_064068828.1	1030012865	WP_064068828.1	68570
WP_064074137.1	1030018591	WP_064074137.1	1827
WP_064080091.1	1030028360	WP_064080091.1	37919
WP_064111953.1	1031593249	WP_064111953.1	1813675
WP_064443159.1	1033137147	WP_064443159.1	1803579
WP_064535862.1	1035693093	WP_064535862.1	1849967
WP_064730391.1	1036856435	WP_064730391.1	146923
WP_065000979.1	1039898070	WP_065000979.1	1727216
WP_065351981.1	1043090591	WP_065351981.1	1723645
WP_066364017.1	1054595767	WP_066364017.1	688067
WP_066930707.1	1055263036	WP_066930707.1	1621259
WP_066944812.1	1055277384	WP_066944812.1	1434255
WP_067003646.1	1055338984	WP_067003646.1	67285
WP_067024007.1	1055359788	WP_067024007.1	909626
WP_067056162.1	1055393027	WP_067056162.1	710705
WP_067082549.1	1055420680	WP_067082549.1	1912
WP_067136901.1	1055476820	WP_067136901.1	67386
WP_067229512.1	1055587575	WP_067229512.1	68231
WP_067302689.1	1055668476	WP_067302689.1	68214
WP_067346104.1	1055734417	WP_067346104.1	1971
WP_067375832.1	1055775925	WP_067375832.1	1963
WP_067396693.1	1055802611	WP_067396693.1	1840095
WP_067411936.1	1055818419	WP_067411936.1	1883
WP_067441911.1	1055884410	WP_067441911.1	1915
WP_067604622.1	1056079077	WP_067604622.1	53440
WP_069169449.1	1061118340	WP_069169449.1	1911
WP_069174262.1	1061135646	WP_069174262.1	1911
WP_069622429.1	1068905799	WP_069622429.1	193462
WP_069630926.1	1068916007	WP_069630926.1	193462
WP_069736804.1	1070487072	WP_069736804.1	211464
WP_069741571.1	1070492002	WP_069741571.1	212774
WP_069756428.1	1070507074	WP_069756428.1	212773
WP_069756995.1	1070507641	WP_069756995.1	212773
WP_069763659.1	1070517821	WP_069763659.1	1890286
WP_069770026.1	1070524245	WP_069770026.1	1890285
WP_069778076.1	1071003822	WP_069778076.1	164348
WP_069860858.1	1071435838	WP_069860858.1	913267
WP_069886702.1	1071463380	WP_069886702.1	285500
WP_069922498.1	1071987904	WP_069922498.1	36818
WP_069926345.1	1071999251	WP_069926345.1	285458
WP_070162126.1	1079386930	WP_070162126.1	1833762
WP_070198278.1	1079610049	WP_070198278.1	1075402
WP_070204660.1	1079616598	WP_070204660.1	518642
WP_070386313.1	1084322124	WP_070386313.1	1827
WP_070389418.1	1084325357	WP_070389418.1	47716
WP_071066988.1	1094074631	WP_071066988.1	2599596
WP_071367942.1	1100227134	WP_071367942.1	1428652
WP_071380340.1	1100240074	WP_071380340.1	1678012
WP_071803444.1	1105027000	WP_071803444.1	56438
WP_071965980.1	1110740366	WP_071965980.1	53446
WP_072736348.1	1119845186	WP_072736348.1	300028
WP_072740261.1	1119849207	WP_072740261.1	300028
WP_072943013.1	1120070338	WP_072943013.1	99653
WP_073221202.1	1120357016	WP_073221202.1	1897621
WP_073367190.1	1120506768	WP_073367190.1	132919
WP_073380793.1	1120521964	WP_073380793.1	758803
WP_073448924.1	1120928331	WP_073448924.1	156453
WP_073700718.1	1121461715	WP_073700718.1	1718951
WP_073719152.1	1121488765	WP_073719152.1	1718998
WP_073722556.1	1121492173	WP_073722556.1	1718998
WP_073731938.1	1121501607	WP_073731938.1	1703922
WP_073737770.1	1121507482	WP_073737770.1	1703920
WP_073743216.1	1121512971	WP_073743216.1	1703939
WP_073749291.1	1121519063	WP_073749291.1	1703921
WP_073755141.1	1121524937	WP_073755141.1	1703937
WP_073767048.1	1121536863	WP_073767048.1	1703935
WP_073775881.1	1121545780	WP_073775881.1	1703926
WP_073778816.1	1121548724	WP_073778816.1	1703925
WP_073803897.1	1121574521	WP_073803897.1	1703931
WP_073805487.1	1121576553	WP_073805487.1	1703931
WP_073815407.1	1121587979	WP_073815407.1	1703940
WP_073822986.1	1121596459	WP_073822986.1	1703934
WP_073869318.1	1121654719	WP_073869318.1	1703928
WP_073881684.1	1121667132	WP_073881684.1	1703932
WP_073897341.1	1121684605	WP_073897341.1	1703943
WP_073903893.1	1121691605	WP_073903893.1	1703938
WP_073909456.1	1121702091	WP_073909456.1	1703927
WP_073939133.1	1121733485	WP_073939133.1	1703942
WP_073951366.1	1121745846	WP_073951366.1	864058
WP_073959820.1	1121756834	WP_073959820.1	1703923
WP_075031015.1	1124878454	WP_075031015.1	68239
WP_075133018.1	1125838228	WP_075133018.1	485602
WP_075263617.1	1128866646	WP_075263617.1	1661694
WP_075731505.1	1130967736	WP_075731505.1	42234
WP_075806904.1	1131739432	WP_075806904.1	1703930
WP_075806907.1	1131739435	WP_075806907.1	1703936
WP_075806912.1	1131739440	WP_075806912.1	1703929
WP_075806926.1	1131739454	WP_075806926.1	1703941
WP_075806947.1	1131739476	WP_075806947.1	1703928
WP_075806951.1	1131739480	WP_075806951.1	1703933
WP_075806965.1	1131739494	WP_075806965.1	1703939
WP_075806972.1	1131739501	WP_075806972.1	1703921
WP_075832300.1	1132144590	WP_075832300.1	192944
WP_076046341.1	1133658729	WP_076046341.1	681158
WP_076090820.1	1133705344	WP_076090820.1	1776340
WP_076683975.1	1140826681	WP_076683975.1	1883
WP_076686451.1	1140829283	WP_076686451.1	1883
WP_076817581.1	1140972344	WP_076817581.1	1834516
WP_076966818.1	1141273596	WP_076966818.1	2593676
WP_077192734.1	1147237725	WP_077192734.1	47763
WP_077692952.1	1149117079	WP_077692952.1	501010
WP_077797881.1	1149557313	WP_077797881.1	1917143
WP_078074458.1	1151102141	WP_078074458.1	193462
WP_078468395.1	1154091833	WP_078468395.1	2
WP_078513186.1	1154137679	WP_078513186.1	1288082
WP_078605564.1	1154233912	WP_078605564.1	52258
WP_078635433.1	1154320448	WP_078635433.1	1890
WP_078641551.1	1154326787	WP_078641551.1	1912
WP_078642148.1	1154327384	WP_078642148.1	1912
WP_078656626.1	1154352259	WP_078656626.1	1894
WP_078761363.1	1154853857	WP_078761363.1	531310
WP_078847730.1	1154942409	WP_078847730.1	1609106
WP_078900393.1	1154995072	WP_078900393.1	1580539
WP_078953525.1	1155048486	WP_078953525.1	249567
WP_078967795.1	1155062756	WP_078967795.1	146922
WP_079027940.1	1158495991	WP_079027940.1	1927
WP_079045000.1	1158513138	WP_079045000.1	2593676
WP_079053402.1	1158521544	WP_079053402.1	1923
WP_079057557.1	1158525699	WP_079057557.1	67285
WP_079080372.1	1158552051	WP_079080372.1	1912
WP_079108522.1	1158580411	WP_079108522.1	1888
WP_079122327.1	1158950604	WP_079122327.1	284036
WP_079126408.1	1158954685	WP_079126408.1	1322334
WP_079140382.1	1158968742	WP_079140382.1	285473
WP_079143433.1	1158971793	WP_079143433.1	1971
WP_079145057.1	1158973417	WP_079145057.1	1912
WP_079146169.1	1158974529	WP_079146169.1	47763
WP_079149467.1	1158977827	WP_079149467.1	211464
WP_079150112.1	1158978472	WP_079150112.1	1559982
WP_079150473.1	1158978833	WP_079150473.1	1559982
WP_079153482.1	1158981941	WP_079153482.1	1883
WP_079160092.1	1158990277	WP_079160092.1	68249
WP_079172241.1	1159080589	WP_079172241.1	67331
WP_079175645.1	1159085989	WP_079175645.1	463642
WP_079176722.1	1159178712	WP_079176722.1	1354889
WP_079179677.1	1159188228	WP_079179677.1	1893
WP_079182040.1	1159248020	WP_079182040.1	156453
WP_079193766.1	1159260180	WP_079193766.1	1718985
WP_079194716.1	1159261315	WP_079194716.1	1703944
WP_079255790.1	1159325395	WP_079255790.1	75293
WP_079258087.1	1159327692	WP_079258087.1	75293
WP_079272366.1	1159616411	WP_079272366.1	1703924
WP_079406487.1	1160361461	WP_079406487.1	1964449
WP_079430318.1	1160385789	WP_079430318.1	1883
WP_079573514.1	1160713604	WP_079573514.1	526729
WP_079658845.1	1160809357	WP_079658845.1	1882757
WP_080046875.1	1167613015	WP_080046875.1	1909395
WP_081191676.1	1173334909	WP_081191676.1	1962155
WP_081219990.1	1173364218	WP_081219990.1	1955065
WP_081240292.1	1173385747	WP_081240292.1	67581
WP_081522130.1	1174841788	WP_081522130.1	1972846
WP_081553616.1	1174876447	WP_081553616.1	1462558
WP_081557410.1	1174880460	WP_081557410.1	1807790
WP_081617640.1	1174944421	WP_081617640.1	1814
WP_082346214.1	1176519215	WP_082346214.1	1678027
WP_082930922.1	1178175183	WP_082930922.1	1621261
WP_083193509.1	1178684978	WP_083193509.1	1935
WP_083297109.1	1178990602	WP_083297109.1	1873
WP_083395230.1	1179627038	WP_083395230.1	1172030
WP_083546316.1	1180023962	WP_083546316.1	857417
WP_083559708.1	1180038836	WP_083559708.1	33
WP_083959513.1	1180444438	WP_083959513.1	2017
WP_083982575.1	1180474759	WP_083982575.1	68565
WP_083999459.1	1180499107	WP_083999459.1	46161
WP_084022700.1	1180526857	WP_084022700.1	1813
WP_084132532.1	1180647345	WP_084132532.1	573497
WP_084326907.1	1180882221	WP_084326907.1	1833
WP_084360180.1	1180922315	WP_084360180.1	319054
WP_084452375.1	1181042964	WP_084452375.1	857417
WP_084522572.1	1181175061	WP_084522572.1	209246
WP_084525698.1	1181178187	WP_084525698.1	1822
WP_084532128.1	1181184619	WP_084532128.1	282684
WP_084751188.1	1181455676	WP_084751188.1	68173
WP_084771764.1	1181476356	WP_084771764.1	1961713
WP_084899436.1	1183667419	WP_084899436.1	1907777
WP_084991385.1	1183781153	WP_084991385.1	1837283
WP_085208966.1	1184648517	WP_085208966.1	1305826
WP_085478665.1	1188356821	WP_085478665.1	1886
WP_085563496.1	1189132477	WP_085563496.1	146922
WP_085575736.1	1189144761	WP_085575736.1	1570823
WP_085924710.1	1190348138	WP_085924710.1	58346
WP_086015451.1	1194686778	WP_086015451.1	67581
WP_086169301.1	1196518444	WP_086169301.1	291370
WP_086564467.1	1197519722	WP_086564467.1	231024
WP_086570194.1	1197526228	WP_086570194.1	173770
WP_086572548.1	1197528582	WP_086572548.1	173770
WP_086577466.1	1197534353	WP_086577466.1	569862
WP_086600481.1	1197562565	WP_086600481.1	487165
WP_086692674.1	1197742987	WP_086692674.1	67355
WP_086702045.1	1197753764	WP_086702045.1	1960
WP_086703595.1	1197755314	WP_086703595.1	1883
WP_086720583.1	1197777315	WP_086720583.1	285578
WP_086725458.1	1197783626	WP_086725458.1	66369
WP_086736895.1	1197798446	WP_086736895.1	1907
WP_086763211.1	1197828218	WP_086763211.1	1930
WP_086772592.1	1197839410	WP_086772592.1	67280
WP_086779914.1	1197849277	WP_086779914.1	67295
WP_086810916.1	1197886786	WP_086810916.1	33900
WP_086815578.1	1197894615	WP_086815578.1	1898
WP_086818193.1	1197897321	WP_086818193.1	1898
WP_086830539.1	1197911060	WP_086830539.1	1962156
WP_086867584.1	1197954729	WP_086867584.1	1938
WP_086875878.1	1197963943	WP_086875878.1	1928
WP_086883209.1	1197972297	WP_086883209.1	114699
WP_086884518.1	1197973606	WP_086884518.1	114699
WP_087100011.1	1198990513	WP_087100011.1	1434837
WP_087557711.1	1200121327	WP_087557711.1	933800
WP_087764482.1	1205049184	WP_087764482.1	1982764
WP_087767726.1	1205052428	WP_087767726.1	1982764
WP_087775821.1	1205061783	WP_087775821.1	1982763
WP_087806589.1	1205098994	WP_087806589.1	1982761
WP_087886267.1	1206275853	WP_087886267.1	67267
WP_087925652.1	1207081399	WP_087925652.1	1940
WP_088574893.1	1212026757	WP_088574893.1	2593676
WP_088799072.1	1214400173	WP_088799072.1	2593676
WP_088799654.1	1214400755	WP_088799654.1	2593676
WP_089116976.1	1215932722	WP_089116976.1	2015315
WP_089210450.1	1219190613	WP_089210450.1	106412
WP_089297298.1	1219280686	WP_089297298.1	52697
WP_089506176.1	1221081116	WP_089506176.1	1945643
WP_090850136.1	1222805372	WP_090850136.1	1045774
WP_090931113.1	1222887666	WP_090931113.1	633440
WP_091027181.1	1222985531	WP_091027181.1	58114
WP_091041717.1	1223000143	WP_091041717.1	1881028
WP_091043162.1	1223001588	WP_091043162.1	307120
WP_091057221.1	1223015762	WP_091057221.1	745366
WP_091105487.1	1223064275	WP_091105487.1	46177
WP_091327793.1	1223288884	WP_091327793.1	47850
WP_091384295.1	1223345929	WP_091384295.1	504798
WP_091426938.1	1223388849	WP_091426938.1	479978
WP_091449795.1	1223411818	WP_091449795.1	1271860
WP_092555357.1	1224534771	WP_092555357.1	113562
WP_092765092.1	1224747202	WP_092765092.1	1502766
WP_093157185.1	1225144395	WP_093157185.1	455193
WP_093267021.1	1225255584	WP_093267021.1	418495
WP_093340271.1	1225329652	WP_093340271.1	260086
WP_093352793.1	1225342210	WP_093352793.1	1835
WP_093420532.1	1225410864	WP_093420532.1	95161
WP_093445106.1	1225435783	WP_093445106.1	1883
WP_093457231.1	1225448231	WP_093457231.1	2593676
WP_093461970.1	1225452971	WP_093461970.1	67327
WP_093462805.1	1225453806	WP_093462805.1	67327
WP_093473816.1	1225464833	WP_093473816.1	2593676
WP_093491861.1	1225483000	WP_093491861.1	2593676
WP_093540045.1	1225531838	WP_093540045.1	1839762
WP_093552157.1	1225544010	WP_093552157.1	1839760
WP_093564259.1	1225557031	WP_093564259.1	1839781
WP_093565625.1	1225558411	WP_093565625.1	1839781
WP_093601336.1	1225596889	WP_093601336.1	1839780
WP_093607629.1	1225604554	WP_093607629.1	417292
WP_093616751.1	1225613676	WP_093616751.1	35752
WP_093636964.1	1225634062	WP_093636964.1	1881020
WP_093637401.1	1225634499	WP_093637401.1	1100824
WP_093651933.1	1225649271	WP_093651933.1	1196353
WP_093683171.1	1225681194	WP_093683171.1	1100827
WP_093684610.1	1225682633	WP_093684610.1	1100827
WP_093693060.1	1225691186	WP_093693060.1	1758151
WP_093697861.1	1225696087	WP_093697861.1	1855347
WP_093701645.1	1225699875	WP_093701645.1	1839768
WP_093705342.1	1225703572	WP_093705342.1	1855346
WP_093720566.1	1225720807	WP_093720566.1	1839783
WP_093751506.1	1225752937	WP_093751506.1	1839761
WP_093766193.1	1225768267	WP_093766193.1	573566
WP_093781509.1	1225783804	WP_093781509.1	1761906
WP_093789658.1	1225792110	WP_093789658.1	1761903
WP_093802879.1	1225805566	WP_093802879.1	1115567
WP_093813369.1	1225816109	WP_093813369.1	1100828
WP_093821260.1	1225824461	WP_093821260.1	1839772
WP_093823553.1	1225826970	WP_093823553.1	1838281
WP_093845428.1	1225849408	WP_093845428.1	1839779
WP_093851761.1	1225855900	WP_093851761.1	1520580
WP_093853802.1	1225857999	WP_093853802.1	1839776
WP_093861827.1	1225867229	WP_093861827.1	1855352
WP_093865742.1	1225871145	WP_093865742.1	1881018
WP_093879031.1	1225884443	WP_093879031.1	1881019
WP_093888172.1	1225893673	WP_093888172.1	324952
WP_093895414.1	1225901652	WP_093895414.1	1839774
WP_093902186.1	1225908669	WP_093902186.1	1265493
WP_093910663.1	1225917188	WP_093910663.1	1761904
WP_094003396.1	1226982526	WP_094003396.1	1813
WP_094052807.1	1227389914	WP_094052807.1	2021410
WP_094213081.1	1229223387	WP_094213081.1	1883452
WP_094220039.1	1229230632	WP_094220039.1	42236
WP_094793054.1	1235642461	WP_094793054.1	1946
WP_094805004.1	1235654633	WP_094805004.1	2014
WP_094861507.1	1236051424	WP_094861507.1	1854586
WP_094926792.1	1236127094	WP_094926792.1	1854588
WP_095580126.1	1240317657	WP_095580126.1	1940
WP_095683154.1	1240912955	WP_095683154.1	1984801
WP_095711239.1	1241784534	WP_095711239.1	1886
WP_095752562.1	1242608104	WP_095752562.1	934019
WP_095852047.1	1242913387	WP_095852047.1	1938855
WP_095937292.1	1243212049	WP_095937292.1	2036037
WP_095971408.1	1243248716	WP_095971408.1	1833
WP_096212863.1	1245987145	WP_096212863.1	1938841
WP_097221565.1	1254311285	WP_097221565.1	1938853
WP_097224495.1	1254316065	WP_097224495.1	2593676
WP_097233971.1	1254326722	WP_097233971.1	1300267
WP_097237603.1	1254331102	WP_097237603.1	1938835
WP_097257138.1	1254354099	WP_097257138.1	2593676
WP_097270228.1	1254367729	WP_097270228.1	1938861
WP_097286651.1	1254385622	WP_097286651.1	1882786
WP_097387818.1	1255286021	WP_097387818.1	1727214
WP_097634024.1	1258421805	WP_097634024.1	1407559
WP_097867356.1	1264234497	WP_097867356.1	2034272
WP_097870894.1	1264238043	WP_097870894.1	2034272
WP_097874965.1	1264243173	WP_097874965.1	1827974
WP_097886290.1	1264256197	WP_097886290.1	1828052
WP_097912535.1	1264292670	WP_097912535.1	1827631
WP_097916532.1	1264296773	WP_097916532.1	1827631
WP_097924410.1	1264305910	WP_097924410.1	2593676
WP_097925422.1	1264306922	WP_097925422.1	1828212
WP_097934437.1	1264317735	WP_097934437.1	2593676
WP_097934848.1	1264318247	WP_097934848.1	2593676
WP_097946125.1	1264331342	WP_097946125.1	1827928
WP_097958763.1	1264344777	WP_097958763.1	2593676
WP_097965997.1	1264353540	WP_097965997.1	1828016
WP_097967978.1	1264355692	WP_097967978.1	1828016
WP_097974738.1	1264363214	WP_097974738.1	1827753
WP_097986594.1	1264376108	WP_097986594.1	1827699
WP_097993052.1	1264383095	WP_097993052.1	1827742
WP_098010943.1	1264403771	WP_098010943.1	2034268
WP_098026105.1	1266846632	WP_098026105.1	1828047
WP_098242464.1	1267419429	WP_098242464.1	1616117
WP_098245494.1	1267422459	WP_098245494.1	1616117
WP_098754196.1	1268214556	WP_098754196.1	2044307
WP_098893128.1	1268582448	WP_098893128.1	1828020
WP_099014157.1	1268740001	WP_099014157.1	92644
WP_099128129.1	1269659820	WP_099128129.1	1100823
WP_099174944.1	1271379900	WP_099174944.1	1157630
WP_099177928.1	1271383007	WP_099177928.1	1157630
WP_099219883.1	1271431127	WP_099219883.1	2593676
WP_099280914.1	1271497346	WP_099280914.1	1100822
WP_099696999.1	1274569953	WP_099696999.1	1049584
WP_099869719.1	1275802540	WP_099869719.1	2035220
WP_099881854.1	1275815022	WP_099881854.1	2035251
WP_099888929.1	1275822118	WP_099888929.1	2035242
WP_099907663.1	1275840863	WP_099907663.1	2593676
WP_099920134.1	1275855317	WP_099920134.1	2035218
WP_099935713.1	1275870929	WP_099935713.1	1938831
WP_099943837.1	1275894154	WP_099943837.1	2593676
WP_099967910.1	1276339317	WP_099967910.1	858632
WP_100045692.1	1277435655	WP_100045692.1	2026341
WP_100205471.1	1279646538	WP_100205471.1	2665496
WP_100300800.1	1281940699	WP_100300800.1	2035248
WP_100452782.1	1285123755	WP_100452782.1	2020331
WP_100562401.1	1288528345	WP_100562401.1	2020328
WP_100566405.1	1288834198	WP_100566405.1	2020325
WP_100585885.1	1288877476	WP_100585885.1	2020329
WP_100591324.1	1288898704	WP_100591324.1	2020326
WP_100602818.1	1289009585	WP_100602818.1	2020330
WP_100806899.1	1300052408	WP_100806899.1	1495638
WP_100828882.1	1300116170	WP_100828882.1	1827605
WP_100835926.1	1300171488	WP_100835926.1	1938847
WP_100862623.1	1300231490	WP_100862623.1	1938849
WP_101254939.1	1316424520	WP_101254939.1	1257026
WP_101276601.1	1316474931	WP_101276601.1	1883
WP_101376146.1	1317077425	WP_101376146.1	1827597
WP_101390713.1	1317263043	WP_101390713.1	1938858
WP_101401576.1	1317290120	WP_101401576.1	1882770
WP_101468049.1	1317395720	WP_101468049.1	134984
WP_101789119.1	1325915693	WP_101789119.1	1581193
WP_101897081.1	1326061965	WP_101897081.1	159449
WP_102638665.1	1332586407	WP_102638665.1	2069440
WP_102907641.1	1332949425	WP_102907641.1	2070367
WP_102925793.1	1332968629	WP_102925793.1	1971
WP_102926180.1	1332969016	WP_102926180.1	1971
WP_102931750.1	1332974595	WP_102931750.1	1956
WP_102935034.1	1332979291	WP_102935034.1	92644
WP_103055418.1	1334575759	WP_103055418.1	2072503
WP_103417617.1	1337941210	WP_103417617.1	1933029
WP_103490797.1	1338221360	WP_103490797.1	2593676
WP_103507509.1	1338292501	WP_103507509.1	1983803
WP_103531463.1	1338489120	WP_103531463.1	565557
WP_103536372.1	1338494690	WP_103536372.1	2593676
WP_103544841.1	1338564538	WP_103544841.1	402229
WP_103760857.1	1340961611	WP_103760857.1	565556
WP_103783111.1	1341292838	WP_103783111.1	2080746
WP_103811635.1	1341326158	WP_103811635.1	2080745
WP_103836915.1	1341352742	WP_103836915.1	2080748
WP_104114048.1	1344351563	WP_104114048.1	1874
WP_104634336.1	1351101006	WP_104634336.1	1940758
WP_104782757.1	1352693919	WP_104782757.1	2093747
WP_104784634.1	1352695796	WP_104784634.1	2093747
WP_104860744.1	1352940763	WP_104860744.1	2593676
WP_105412931.1	1358061478	WP_105412931.1	37919
WP_105968799.1	1360607611	WP_105968799.1	2058923
WP_106237997.1	1361029984	WP_106237997.1	1291556
WP_106329052.1	1361130515	WP_106329052.1	113567
WP_106401328.1	1365413359	WP_106401328.1	2079200
WP_106410790.1	1366753732	WP_106410790.1	2072509
WP_106411858.1	1366754800	WP_106411858.1	2072509
WP_106516383.1	1369099454	WP_106516383.1	998084
WP_106587126.1	1370934197	WP_106587126.1	645275
WP_106969383.1	1372131942	WP_106969383.1	1896
WP_106975379.1	1372159077	WP_106975379.1	1463908
WP_107022030.1	1372252313	WP_107022030.1	2109333
WP_107050576.1	1372343315	WP_107050576.1	1463841
WP_107060037.1	1373026800	WP_107060037.1	2593676
WP_107060769.1	1373027532	WP_107060769.1	47716
WP_107404994.1	1376379123	WP_107404994.1	1883
WP_107413973.1	1376389227	WP_107413973.1	2109332
WP_107421230.1	1376396524	WP_107421230.1	285578
WP_107440934.1	1376428774	WP_107440934.1	1839782
WP_107453537.1	1376441384	WP_107453537.1	2137016
WP_107461033.1	1376448927	WP_107461033.1	2083010
WP_107477966.1	1376467813	WP_107477966.1	2026340
WP_107482519.1	1376472949	WP_107482519.1	1930
WP_107499280.1	1376490574	WP_107499280.1	1048205
WP_107502602.1	1376493956	WP_107502602.1	83656
WP_107655898.1	1378798292	WP_107655898.1	2077092
WP_107907753.1	1382032317	WP_107907753.1	1969
WP_108006762.1	1382137485	WP_108006762.1	2135609
WP_108710882.1	1385131237	WP_108710882.1	1827580
WP_108934551.1	1388898440	WP_108934551.1	1956
WP_108952438.1	1388918073	WP_108952438.1	67301
WP_108987801.1	1388956438	WP_108987801.1	285562
WP_109001127.1	1388972437	WP_109001127.1	68264
WP_109029692.1	1389007866	WP_109029692.1	194673
WP_109163001.1	1390930944	WP_109163001.1	1883
WP_109180589.1	1390952341	WP_109180589.1	2162711
WP_109186644.1	1390962952	WP_109186644.1	2162709
WP_109195798.1	1390973650	WP_109195798.1	2162707
WP_109204246.1	1390982277	WP_109204246.1	2162712
WP_109278517.1	1391079689	WP_109278517.1	67339
WP_109280019.1	1391081216	WP_109280019.1	67339
WP_109296696.1	1391103904	WP_109296696.1	1690221
WP_109361224.1	1391176261	WP_109361224.1	1424099
WP_109378986.1	1391233571	WP_109378986.1	2185284
WP_109454798.1	1391575414	WP_109454798.1	563922
WP_109495210.1	1391672361	WP_109495210.1	2200760
WP_109541757.1	1391845019	WP_109541757.1	2201153
WP_109602778.1	1392469655	WP_109602778.1	512350
WP_109777919.1	1392654810	WP_109777919.1	1882405
WP_109879382.1	1393723337	WP_109879382.1	2202417
WP_109895761.1	1393744205	WP_109895761.1	2202000
WP_109915322.1	1393767093	WP_109915322.1	2202516
WP_109979962.1	1394196963	WP_109979962.1	2162710
WP_109981164.1	1394198167	WP_109981164.1	2162710
WP_110632148.1	1402752023	WP_110632148.1	1885
WP_110700588.1	1402829669	WP_110700588.1	2202249
WP_110703151.1	1402832232	WP_110703151.1	2202249
WP_111002173.1	1407015210	WP_111002173.1	1735453
WP_111339653.1	1407864525	WP_111339653.1	2593676
WP_111379381.1	1407914654	WP_111379381.1	1305825
WP_111553234.1	1408299442	WP_111553234.1	1305729
WP_111647045.1	1408394736	WP_111647045.1	1287878
WP_111662366.1	1408410142	WP_111662366.1	1305830
WP_112301237.1	1423916336	WP_112301237.1	1827
WP_112442209.1	1424155517	WP_112442209.1	2184053
WP_112452611.1	1424167235	WP_112452611.1	2593676
WP_112467076.1	1424184598	WP_112467076.1	2182797
WP_112476439.1	1424195089	WP_112476439.1	1848901
WP_112483768.1	1424205542	WP_112483768.1	1848900
WP_112492441.1	1424217655	WP_112492441.1	68179
WP_113682182.1	1427912524	WP_113682182.1	2054902
