ALTERNATIVEACC	GI	PRIMARYACC	TAXID
XP_010665387.1	731431312	XP_010665387.1	29760
XP_010669265.1	731311373	XP_010669265.1	3555
XP_010669272.1	731311375	XP_010669272.1	3555
XP_010673328.1	731325096	XP_010673328.1	3555
XP_010676160.1	731312742	XP_010676160.1	3555
XP_010676178.1	731312745	XP_010676178.1	3555
XP_010676190.1	731312747	XP_010676190.1	3555
XP_010676201.1	731312749	XP_010676201.1	3555
XP_010680524.1	731338822	XP_010680524.1	3555
XP_010680525.1	731338824	XP_010680525.1	3555
XP_010916896.1	743756462	XP_010916896.1	51953
XP_010927263.2	1130666187	XP_010927263.2	51953
XP_010937418.1	743841008	XP_010937418.1	51953
XP_010943217.1	743861211	XP_010943217.1	51953
XP_011008563.1	743928705	XP_011008563.1	75702
XP_011016634.1	743802122	XP_011016634.1	75702
XP_011020320.1	743817028	XP_011020320.1	75702
XP_011022526.1	743825432	XP_011022526.1	75702
XP_011023081.1	743827669	XP_011023081.1	75702
XP_011023207.1	743828175	XP_011023207.1	75702
XP_011024782.1	743834412	XP_011024782.1	75702
XP_011025718.1	743838462	XP_011025718.1	75702
XP_011031048.1	743861133	XP_011031048.1	75702
XP_011031049.1	743861137	XP_011031049.1	75702
XP_011033298.1	743869504	XP_011033298.1	75702
XP_011037843.1	743790033	XP_011037843.1	75702
XP_011037856.1	743790036	XP_011037856.1	75702
XP_011074004.1	747055525	XP_011074004.1	4182
XP_011081135.1	747068730	XP_011081135.1	4182
XP_011081386.1	747069202	XP_011081386.1	4182
XP_011087901.1	747081244	XP_011087901.1	4182
XP_011087902.1	747081246	XP_011087902.1	4182
XP_011091585.1	747088036	XP_011091585.1	4182
XP_011092429.1	747089568	XP_011092429.1	4182
XP_011093530.1	747045350	XP_011093530.1	4182
XP_011094571.1	747093521	XP_011094571.1	4182
XP_011094621.1	747093614	XP_011094621.1	4182
XP_011094622.1	747093616	XP_011094622.1	4182
XP_011094623.1	747093618	XP_011094623.1	4182
XP_011094624.1	747093620	XP_011094624.1	4182
XP_011094627.1	747093626	XP_011094627.1	4182
XP_011094738.1	747093832	XP_011094738.1	4182
XP_011094740.1	747093836	XP_011094740.1	4182
XP_011100190.1	747103953	XP_011100190.1	4182
XP_011101592.1	747106591	XP_011101592.1	4182
XP_011465456.1	764515965	XP_011465456.1	101020
XP_011465520.1	764593883	XP_004300654.1	101020
XP_011468341.1	764619422	XP_011468341.1	101020
XP_011626538.1	769801702	XP_011626538.1	13333
XP_011626565.1	769801797	XP_011626565.1	13333
XP_011657968.1	778719132	XP_011657968.1	3659
XP_012067889.1	802569665	XP_012067889.1	180498
XP_012067890.1	802569667	XP_012067890.1	180498
XP_012077758.1	802633953	XP_012077758.1	180498
XP_012077776.1	802633988	XP_012077776.1	180498
XP_012077778.1	802633990	XP_012077778.1	180498
XP_012078445.1	802639571	XP_012078445.1	180498
XP_012078454.1	802639588	XP_012078454.1	180498
XP_012079549.1	802646420	XP_012079549.1	180498
XP_012080560.1	802656918	XP_012080560.1	180498
XP_012080561.1	802656922	XP_012080561.1	180498
XP_012081602.1	802673432	XP_012081602.1	180498
XP_012081719.1	802674304	XP_012081719.1	180498
XP_012083243.1	802694703	XP_012083243.1	180498
XP_012084855.1	802716035	XP_012084855.1	180498
XP_012085929.2	1173799858	XP_012085929.2	180498
XP_012086751.1	802734568	XP_012086751.1	180498
XP_012436046.1	823203146	XP_012436046.1	29730
XP_012437747.1	823208769	XP_012437747.1	29730
XP_012438849.1	823212189	XP_012438849.1	29730
XP_012438852.1	823212196	XP_012438852.1	29730
XP_012446985.1	823228457	XP_012446985.1	29730
XP_012469790.1	823139851	XP_012469790.1	29730
XP_012469799.1	823139874	XP_012469799.1	29730
XP_012469801.1	823139880	XP_012469801.1	29730
XP_012469802.1	823139882	XP_012469802.1	29730
XP_012481207.1	823124714	XP_012481207.1	29730
XP_012481638.1	823163393	XP_012481638.1	29730
XP_012481642.1	823163401	XP_012481642.1	29730
XP_012481643.1	823163403	XP_012481643.1	29730
XP_012481644.1	823163405	XP_012481644.1	29730
XP_012481645.1	823163407	XP_012481645.1	29730
XP_012489269.1	823184652	XP_012489269.1	29730
XP_012703144.1	835913798	XP_012703144.1	4555
XP_012828350.1	848930147	XP_012828350.1	4155
XP_012828379.1	848930227	XP_012828379.1	4155
XP_012828429.1	848930382	XP_012828429.1	4155
XP_012828449.1	848930452	XP_012828449.1	4155
XP_012831888.1	848862193	XP_012831888.1	4155
XP_012835650.1	848870073	XP_012835650.1	4155
XP_012840949.1	848881163	XP_012840949.1	4155
XP_012840952.1	848881167	XP_012840952.1	4155
XP_012840953.1	848881169	XP_012840952.1	4155
XP_012840956.1	848881178	XP_012840956.1	4155
XP_012843823.1	848887169	XP_012843823.1	4155
XP_012844399.1	848888402	XP_012844399.1	4155
XP_012844401.1	848888406	XP_012844401.1	4155
XP_012844402.1	848888408	XP_012844402.1	4155
XP_012849812.1	848899342	XP_012849812.1	4155
XP_012849906.1	848899511	XP_012849906.1	4155
XP_012851558.1	848855219	XP_012851558.1	4155
XP_012852131.1	848905272	XP_012852131.1	4155
XP_012854342.1	848912044	XP_012854342.1	4155
XP_012858201.1	848923954	XP_012858201.1	4155
XP_012858542.1	848925043	XP_012858542.1	4155
XP_013443149.1	922327513	XP_013443149.1	3880
XP_013444665.1	922333348	XP_013444665.1	3880
XP_013444666.1	922333350	XP_013444666.1	3880
XP_013454066.1	922360291	XP_013454066.1	3880
XP_013454068.1	922360295	XP_003615138.1	3880
XP_013461083.1	922381708	XP_013461083.1	3880
XP_013461085.1	922381712	XP_013461085.1	3880
XP_013461088.2	1379621941	XP_013461088.2	3880
XP_013596345.1	922526272	XP_013596345.1	109376
XP_013601766.1	922547696	XP_013601766.1	109376
XP_013603080.1	922417136	XP_013603080.1	109376
XP_013603101.1	922417140	XP_013603101.1	109376
XP_013603609.1	922551237	XP_013603609.1	109376
XP_013609486.1	922562358	XP_013609486.1	109376
XP_013613035.1	922569433	XP_013613035.1	109376
XP_013616022.1	922420280	XP_013616022.1	109376
XP_013616023.1	922420282	XP_013616023.1	109376
XP_013619549.1	922427011	XP_013619549.1	109376
XP_013620486.1	922428911	XP_013620486.1	109376
XP_013621576.1	922431000	XP_013621576.1	109376
XP_013622316.1	922432425	XP_013622316.1	109376
XP_013622965.1	922433733	XP_013622965.1	109376
XP_013635406.1	922472270	XP_013635406.1	109376
XP_013638593.1	922481792	XP_013638593.1	109376
XP_013642569.1	923645055	XP_013642569.1	3708
XP_013642571.1	923645063	XP_013642571.1	3708
XP_013647113.1	923659527	XP_013647113.1	3708
XP_013649816.1	923668382	XP_013649816.1	3708
XP_013651420.1	923673386	XP_013651420.1	3708
XP_013651580.1	923674006	XP_013651580.1	3708
XP_013659401.1	923700038	XP_013659401.1	3708
XP_013660069.1	923702592	XP_013660069.1	3708
XP_013660070.1	923702596	XP_013660070.1	3708
XP_013660542.1	923704329	XP_013660542.1	3708
XP_013666324.1	923725335	XP_013666324.1	3708
XP_013670084.1	923737063	XP_013670084.1	3708
XP_013671997.1	923743578	XP_013671997.1	3708
XP_013682341.1	923525832	XP_013682341.1	3708
XP_013684345.1	923791223	XP_013684345.1	3708
XP_013693709.1	923819683	XP_013693709.1	3708
XP_013704727.1	923506484	XP_013704727.1	3708
XP_013704799.1	923506488	XP_013704799.1	3708
XP_013709682.1	923870954	XP_013709682.1	3708
XP_013710621.1	923874457	XP_013710621.1	3708
XP_013711615.1	923877535	XP_013711615.1	3708
XP_013718503.1	923895485	XP_013718503.1	3708
XP_013718524.1	923895533	XP_013718524.1	3708
XP_013719370.1	923537255	XP_009128501.1	3708
XP_013732587.1	923542066	XP_013732587.1	3708
XP_013735320.1	923547093	XP_009134508.1	3708
XP_013744530.1	923612046	XP_013744530.1	3708
XP_013746964.1	923619567	XP_013746964.1	3708
XP_013746965.1	923619570	XP_013746965.1	3708
XP_014491619.1	951072273	XP_014491619.1	3916
XP_014492341.1	951073996	XP_014492341.1	3916
XP_014498589.1	950964505	XP_014498589.1	3916
XP_014504563.1	950991659	XP_014504563.1	3916
XP_014516853.1	951037238	XP_014516853.1	3916
XP_014517915.1	951041364	XP_014517915.1	3916
XP_014518831.1	951045100	XP_014518831.1	3916
XP_014521681.1	951056132	XP_014521681.1	3916
XP_014521804.1	951056612	XP_014521804.1	3916
XP_014523768.1	951065572	XP_014523768.1	3916
XP_014620757.1	955356262	XP_014620757.1	3847
XP_014621896.1	955361552	XP_014620757.1	3847
XP_014631805.1	955323720	XP_014631805.1	3847
XP_014634355.1	955335165	XP_014634355.1	3847
XP_015060142.1	970066312	XP_015060142.1	28526
XP_015060143.1	970066314	XP_015060143.1	28526
XP_015060144.1	970066316	XP_015060144.1	28526
XP_015061536.1	970068807	XP_015061536.1	28526
XP_015062343.1	970003143	XP_015062343.1	28526
XP_015068466.1	970014922	XP_015068466.1	28526
XP_015086777.1	970050523	XP_015086777.1	28526
XP_015088519.1	970053780	XP_015088519.1	28526
XP_015089477.1	970055664	XP_015089477.1	28526
XP_015158860.1	971579024	XP_015158860.1	4113
XP_015158862.1	971579030	XP_015158862.1	4113
XP_015167719.1	971536934	XP_015167719.1	4113
XP_015170249.1	971573599	XP_015170249.1	4113
XP_015623508.1	1002238581	XP_015623508.1	39947
XP_015627220.1	1002246077	XP_015627220.1	39947
XP_015627583.1	1002246818	XP_015627583.1	39947
XP_015865855.1	1009169790	XP_015882238.1	326968
XP_015865857.1	1009169794	XP_015865857.1	326968
XP_015865858.1	1009169796	XP_015865858.1	326968
XP_015865859.1	1009169798	XP_015865859.1	326968
XP_015866637.1	1009171237	XP_015866637.1	326968
XP_015866638.1	1009171239	XP_015866638.1	326968
XP_015866639.1	1009171241	XP_015866638.1	326968
XP_015867791.1	1009173391	XP_015867791.1	326968
XP_015867795.1	1009173397	XP_015867795.1	326968
XP_015869625.1	1009176800	XP_015869625.1	326968
XP_015878293.1	1009122971	XP_015878293.1	326968
XP_015882224.1	1009130302	XP_015882224.1	326968
XP_015882238.1	1009130326	XP_015882238.1	326968
XP_015886875.1	1009138979	XP_015886875.1	326968
XP_015886877.1	1009138983	XP_015886877.1	326968
XP_015886878.1	1009138985	XP_015886878.1	326968
XP_015887242.1	1009139673	XP_015887242.1	326968
XP_015887415.1	1009140005	XP_015887415.1	326968
XP_015887635.1	1009140407	XP_015887635.1	326968
XP_015887649.1	1009140432	XP_015887649.1	326968
XP_015887659.1	1009140451	XP_015887659.1	326968
XP_015888996.1	1009142943	XP_015888996.1	326968
XP_015889373.1	1009143642	XP_015889373.1	326968
XP_015894870.1	1009153888	XP_015894870.1	326968
XP_015896245.2	1389625096	XP_015896245.2	326968
XP_015896385.1	1009156709	XP_015896385.1	326968
XP_015932853.1	1012209923	XP_015932853.1	130453
XP_015934802.1	1012217315	XP_015934802.1	130453
XP_015947947.1	1012010148	XP_015947947.1	130453
XP_015958240.1	1012104352	XP_015958240.1	130453
XP_015962411.1	1012121118	XP_015962411.1	130453
XP_015968391.1	1012181812	XP_015968391.1	130453
XP_015972268.1	1012197501	XP_015972268.1	130453
XP_015972326.1	1012197716	XP_015972326.1	130453
XP_016162801.1	1021531694	XP_016162801.1	130454
XP_016162802.1	1021531696	XP_016162802.1	130454
XP_016162804.1	1021531698	XP_016162804.1	130454
XP_016163640.1	1021533363	XP_016163640.1	130454
XP_016166675.1	1021550586	XP_016166675.1	130454
XP_016181161.1	1021478547	XP_016181161.1	130454
XP_016186417.1	1021486766	XP_016186417.1	130454
XP_016187692.1	1021489373	XP_016187692.1	130454
XP_016194286.1	1021502173	XP_016194286.1	130454
XP_016205282.1	1021523805	XP_016205282.1	130454
XP_016433084.1	1025380434	XP_016433084.1	4097
XP_016435171.1	1025390996	XP_009793442.1	4097
XP_016435335.1	1025391629	XP_009796872.1	4097
XP_016437540.1	1025403084	XP_009778637.1	4097
XP_016437541.1	1025351330	XP_009787090.1	4097
XP_016437542.1	1025403088	XP_009778637.1	4097
XP_016442282.1	1025024208	XP_016442282.1	4097
XP_016445752.1	1025043440	XP_016445752.1	4097
XP_016452000.1	1025070832	XP_016452000.1	4097
XP_016454689.1	1025081646	XP_009775011.1	4097
XP_016468459.1	1025156328	XP_016468459.1	4097
XP_016485876.1	1025238030	XP_009791953.1	4097
XP_016489675.1	1025273012	XP_016489675.1	4097
XP_016492554.1	1025266797	XP_016492554.1	4097
XP_016498882.1	1025296678	XP_016498882.1	4097
XP_016502267.1	1025312629	XP_016502267.1	4097
XP_016502268.1	1025312633	XP_016502268.1	4097
XP_016505782.1	1025329011	XP_016505782.1	4097
XP_016507315.1	1025337347	XP_016507315.1	4097
XP_016510303.1	1025349376	XP_016510303.1	4097
XP_016512955.1	1025007177	XP_009628747.1	4097
XP_016514464.1	1025370044	XP_016514464.1	4097
XP_016538197.1	1026078009	XP_016538197.1	4072
XP_016543406.1	1026088575	XP_016543406.1	4072
XP_016548096.1	1026097900	XP_016548096.1	4072
XP_016552407.1	1026106833	XP_016552407.1	4072
XP_016564611.1	1026036929	XP_016564611.1	4072
XP_016566186.1	1026040246	XP_016566186.1	4072
XP_016568031.1	1026043712	XP_016568031.1	4072
XP_016569001.1	1026045626	XP_016569001.1	4072
XP_016569219.1	1026046077	XP_016569219.1	4072
XP_016569221.1	1026046080	XP_016569221.1	4072
XP_016569222.1	1026046082	XP_016569222.1	4072
XP_016569223.1	1026046084	XP_016569222.1	4072
XP_016569224.1	1026046086	XP_016569222.1	4072
XP_016570714.1	1026052525	XP_016570714.1	4072
XP_016570851.1	1026052747	XP_016570851.1	4072
XP_016571537.1	1026053963	XP_016571537.1	4072
XP_016571542.1	1026053973	XP_016571542.1	4072
XP_016571543.1	1026053975	XP_016571543.1	4072
XP_016571544.1	1026053977	XP_016571544.1	4072
XP_016571547.1	1026053979	XP_016571547.1	4072
XP_016580407.1	1026072140	XP_016580407.1	4072
XP_016580408.1	1026072142	XP_016580407.1	4072
XP_016646948.1	1027091700	XP_016646948.1	102107
XP_016647409.1	1027093471	XP_016647409.1	102107
XP_016650344.1	1027106377	XP_008237171.1	102107
XP_016651183.1	1027109890	XP_016651183.1	102107
XP_016651448.1	1027111336	XP_016651448.1	102107
XP_016681086.1	1029058937	XP_016681086.1	3635
XP_016687167.1	1029046959	XP_012446985.1	3635
XP_016715908.1	1029108169	XP_016715908.1	3635
XP_016716276.1	1029108245	XP_016716276.1	3635
XP_016722347.1	1028957780	XP_016722347.1	3635
XP_016722357.1	1028957798	XP_016722357.1	3635
XP_016722390.1	1028957863	XP_016722390.1	3635
XP_016722391.1	1028957865	XP_016722391.1	3635
XP_016722394.1	1028957869	XP_016722394.1	3635
XP_016735486.1	1029114088	XP_016735486.1	3635
XP_016736400.1	1029115898	XP_016736400.1	3635
XP_016736402.1	1029115900	XP_016736402.1	3635
XP_016738143.1	1029119296	XP_016738143.1	3635
XP_016740781.1	1029124734	XP_016740781.1	3635
XP_016740783.1	1029124736	XP_016740783.1	3635
XP_016740788.1	1029124749	XP_016740788.1	3635
XP_016741691.1	1029126648	XP_016741691.1	3635
XP_016741692.1	1029126650	XP_016741692.1	3635
XP_016745577.1	1029134874	XP_016745577.1	3635
XP_016748829.1	1028987962	XP_016748829.1	3635
XP_017215354.1	1040904438	XP_017215354.1	79200
XP_017215417.1	1040904564	XP_017215417.1	79200
XP_017215435.1	1040904608	XP_017215435.1	79200
XP_017216596.1	1040907280	XP_017216596.1	79200
XP_017216597.1	1040907283	XP_017216596.1	79200
XP_017216886.1	1040908112	XP_017216886.1	79200
XP_017217430.1	1040909477	XP_017217430.1	79200
XP_017217432.1	1040909482	XP_017217432.1	79200
XP_017217815.1	1040910528	XP_017217815.1	79200
XP_017219022.1	1040825385	XP_017219022.1	79200
XP_017220858.1	1040917198	XP_017220858.1	79200
XP_017228452.1	1040828254	XP_017228452.1	79200
XP_017228462.1	1040828257	XP_017228462.1	79200
XP_017231420.1	1040835310	XP_017231420.1	79200
XP_017235599.1	1040847282	XP_017235599.1	79200
XP_017239899.1	1040857898	XP_017239899.1	79200
XP_017257597.1	1040899563	XP_017257597.1	79200
XP_017257598.1	1040899571	XP_017257598.1	79200
XP_017405475.1	1044522397	XP_017405475.1	3914
XP_017406658.1	1044524570	XP_017406658.1	3914
XP_017406805.1	1044524840	XP_017406805.1	3914
XP_017406815.1	1044524858	XP_017406815.1	3914
XP_017406819.1	1044524866	XP_017406819.1	3914
XP_017420568.1	1044568326	XP_017420568.1	3914
XP_017429149.1	1044584157	XP_017429149.1	3914
XP_017429614.1	1044585034	XP_017429614.1	3914
XP_017437329.1	1044599377	XP_017437329.1	3914
XP_017614808.1	1050586957	XP_017614808.1	29729
XP_017622472.1	1050600179	XP_017622472.1	29729
XP_017627785.1	1050610308	XP_017627785.1	29729
XP_017631924.1	1050618323	XP_017631924.1	29729
XP_017634490.1	1050623283	XP_017634490.1	29729
XP_017635943.1	1050626086	XP_017635943.1	29729
XP_017636519.1	1050627196	XP_017636519.1	29729
XP_017637079.1	1050628338	XP_017637079.1	29729
XP_017638047.1	1050630213	XP_016716276.1	29729
XP_017699986.1	1052188911	XP_008799459.1	42345
XP_017970548.1	1063468620	XP_017970548.1	3641
XP_017972637.1	1063475907	XP_017972637.1	3641
XP_017972688.1	1063476102	XP_017972688.1	3641
XP_017975373.1	1063487448	XP_017975373.1	3641
XP_017975374.1	1063487451	XP_017975373.1	3641
XP_017981739.1	1063522466	XP_017981739.1	3641
XP_017981758.1	1063458278	XP_017981758.1	3641
XP_018437488.1	1072974273	XP_018437488.1	3726
XP_018438407.1	1072976154	XP_018438407.1	3726
XP_018438922.1	1072977150	XP_018438922.1	3726
XP_018438923.1	1072977152	XP_018438923.1	3726
XP_018440640.1	1072980434	XP_018440640.1	3726
XP_018448007.1	1072910546	XP_018448007.1	3726
XP_018452323.1	1073002694	XP_018452323.1	3726
XP_018452466.1	1073002966	XP_018452466.1	3726
XP_018462625.1	1073023068	XP_018462625.1	3726
XP_018466826.1	1073031627	XP_018466826.1	3726
XP_018468651.1	1072916206	XP_018468651.1	3726
XP_018471085.1	1072920979	XP_018471085.1	3726
XP_018471109.1	1072921023	XP_018471085.1	3726
XP_018473411.1	1072925458	XP_018473411.1	3726
XP_018475835.1	1072930322	XP_018475835.1	3726
XP_018475836.1	1072930324	XP_018475836.1	3726
XP_018491437.1	1072960985	XP_018491437.1	3726
XP_018491438.1	1072960987	XP_018491437.1	3726
XP_018491439.1	1072960989	XP_018491437.1	3726
XP_018491440.1	1072960991	XP_018491440.1	3726
XP_018491441.1	1072960993	XP_018491440.1	3726
XP_018491442.1	1072960995	XP_018491440.1	3726
XP_018491777.1	1072961624	XP_018491777.1	3726
XP_018506754.1	1079236313	XP_018506754.1	225117
XP_018512038.1	1079375049	XP_018512038.1	3711
XP_018515422.1	1079418527	XP_009149970.1	3711
XP_018623437.1	1083847181	XP_018623437.1	4098
XP_018623438.1	1083847183	XP_018623437.1	4098
XP_018715451.1	1091492100	XP_018715451.1	71139
XP_018715501.1	1091492305	XP_018715501.1	71139
XP_018716993.1	1091497964	XP_018716993.1	71139
XP_018716994.1	1091497967	XP_010025432.1	71139
XP_018717694.1	1091501478	XP_018717694.1	71139
XP_018717695.1	1091501480	XP_018717694.1	71139
XP_018718181.1	1091503299	XP_010030030.1	71139
XP_018809219.1	1098806585	XP_018809219.1	51240
XP_018809222.1	1098806589	XP_018809222.1	51240
XP_018827906.1	1098842340	XP_018827906.1	51240
XP_018836664.1	1098742917	XP_018836664.1	51240
XP_018838593.1	1098748220	XP_018838593.1	51240
XP_018840205.1	1098752199	XP_018840205.1	51240
XP_018844046.1	1098761841	XP_018844046.1	51240
XP_018844047.1	1098761843	XP_018844047.1	51240
XP_018848545.1	1098776099	XP_018848545.1	51240
XP_018852933.1	1098723295	XP_018852933.1	51240
XP_018853450.1	1098851240	XP_018853450.1	51240
XP_018854221.1	1098723765	XP_018854221.1	51240
XP_018854228.1	1098723768	XP_018854221.1	51240
XP_018854234.1	1098723771	XP_018854234.1	51240
XP_019059663.1	1103928013	XP_019059663.1	28532
XP_019072060.1	1105482727	XP_019072060.1	29760
XP_019081383.1	1104658846	XP_019081383.1	29760
XP_019083723.1	1109151596	XP_010417075.2	90675
XP_019083724.1	1109151598	XP_019083724.1	90675
XP_019085103.1	1109159729	XP_019085103.1	90675
XP_019085104.1	1109159731	XP_019085104.1	90675
XP_019085105.1	1109159733	XP_019085105.1	90675
XP_019085107.1	1109159737	XP_019085107.1	90675
XP_019085108.1	1109159739	XP_019085108.1	90675
XP_019092967.1	1109101096	XP_019092967.1	90675
XP_019093033.1	1109074050	XP_019093033.1	90675
XP_019096213.1	1109092423	XP_010489562.1	90675
XP_019100747.1	1109123348	XP_019100747.1	90675
XP_019152848.1	1109257744	XP_019152848.1	35883
XP_019152849.1	1109257746	XP_019152849.1	35883
XP_019152850.1	1109257748	XP_019152850.1	35883
XP_019152851.1	1109257750	XP_019152850.1	35883
XP_019152853.1	1109257752	XP_019152850.1	35883
XP_019162802.1	1109277173	XP_019162802.1	35883
XP_019162803.1	1109277175	XP_019162803.1	35883
XP_019165607.1	1109282516	XP_019165607.1	35883
XP_019171575.1	1109293910	XP_019171575.1	35883
XP_019174244.1	1109298999	XP_019174244.1	35883
XP_019174245.1	1109299001	XP_019174245.1	35883
XP_019174616.1	1109299724	XP_019174616.1	35883
XP_019174617.1	1109299726	XP_019174617.1	35883
XP_019174618.1	1109299728	XP_019174617.1	35883
XP_019174619.1	1109299730	XP_019174619.1	35883
XP_019175348.1	1109301165	XP_019175348.1	35883
XP_019179887.1	1109210907	XP_019179887.1	35883
XP_019179924.1	1109210969	XP_019179924.1	35883
XP_019179978.1	1109211073	XP_019179978.1	35883
XP_019179979.1	1109211075	XP_019179979.1	35883
XP_019179981.1	1109211077	XP_019179981.1	35883
XP_019179982.1	1109211079	XP_019179982.1	35883
XP_019179983.1	1109211081	XP_019179983.1	35883
XP_019179997.1	1109211109	XP_019179997.1	35883
XP_019191010.1	1109195881	XP_019191010.1	35883
XP_019191013.1	1109195883	XP_019191013.1	35883
XP_019191653.1	1109233681	XP_019191653.1	35883
XP_019200220.1	1109250899	XP_019200220.1	35883
XP_019200221.1	1109250901	XP_019200220.1	35883
XP_019200222.1	1109250903	XP_019200220.1	35883
XP_019200223.1	1109250905	XP_019200220.1	35883
XP_019223577.1	1111033590	XP_019223577.1	49451
XP_019224613.1	1111035548	XP_019224613.1	49451
XP_019225688.1	1111037736	XP_019225688.1	49451
XP_019225689.1	1111037738	XP_019225689.1	49451
XP_019230160.1	1111046182	XP_019230160.1	49451
XP_019230161.1	1111046184	XP_019230161.1	49451
XP_019230479.1	1111046768	XP_019230479.1	49451
XP_019232058.1	1111050730	XP_019232058.1	49451
XP_019233305.1	1111053065	XP_019233305.1	49451
XP_019233977.1	1111054334	XP_019233977.1	49451
XP_019238796.1	1111064324	XP_019238796.1	49451
XP_019239435.1	1111065621	XP_019239435.1	49451
XP_019244683.1	1111099829	XP_019244683.1	49451
XP_019249246.1	1111117863	XP_019249246.1	49451
XP_019249532.1	1111119037	XP_019249532.1	49451
XP_019255199.1	1111140822	XP_019255199.1	49451
XP_019257343.1	1111149737	XP_019257343.1	49451
XP_019257988.1	1111152299	XP_019239435.1	49451
XP_019261818.1	1111021598	XP_019261818.1	49451
XP_019415874.1	1117424523	XP_019415874.1	3871
XP_019416586.1	1117426576	XP_019416586.1	3871
XP_019428832.1	1117483691	XP_019428832.1	3871
XP_019430687.1	1117321583	XP_019430687.1	3871
XP_019430688.1	1117321587	XP_019430688.1	3871
XP_019430945.1	1117476016	XP_019430945.1	3871
XP_019432845.1	1117291054	XP_019432845.1	3871
XP_019440430.1	1117501700	XP_019440430.1	3871
XP_019440431.1	1117501703	XP_019440430.1	3871
XP_019440432.1	1117501706	XP_019440430.1	3871
XP_019440433.1	1117501709	XP_019440433.1	3871
XP_019446273.1	1117528783	XP_019446273.1	3871
XP_019455725.1	1117574482	XP_019455725.1	3871
XP_019459062.1	1117364535	XP_019459062.1	3871
XP_020089931.1	1147572543	XP_020089931.1	4615
XP_020090167.1	1147573010	XP_020090167.1	4615
XP_020090168.1	1147573012	XP_020090168.1	4615
XP_020091104.1	1147574835	XP_020091104.1	4615
XP_020091106.1	1147574837	XP_020091106.1	4615
XP_020103998.1	1147600159	XP_020103998.1	4615
XP_020104008.1	1147600177	XP_020104008.1	4615
XP_020160711.1	1149800598	XP_020160711.1	169297
XP_020169362.1	1149822212	XP_020169362.1	169297
XP_020171816.1	1149829269	XP_020171816.1	169297
XP_020171841.1	1149829333	XP_020171841.1	169297
XP_020184262.1	1149716518	XP_020184262.1	169297
XP_020206720.1	1150117864	XP_020206720.1	3821
XP_020207847.1	1150120148	XP_020207847.1	3821
XP_020213858.1	1150140230	XP_020213858.1	3821
XP_020222645.1	1150127769	XP_020222645.1	3821
XP_020228441.1	1150172743	XP_020228441.1	3821
XP_020228456.1	1150172772	XP_020228456.1	3821
XP_020237743.1	1150130426	XP_020237743.1	3821
XP_020239052.1	1150105693	XP_020239052.1	3821
XP_020244451.1	1150740670	XP_020244451.1	4686
XP_020408985.1	1162475162	XP_020408985.1	4577
XP_020410732.1	1162519722	XP_020410732.1	3760
XP_020413344.1	1162527254	XP_020413344.1	3760
XP_020418903.1	1162513307	XP_020418903.1	3760
XP_020420894.1	1162561901	XP_020420894.1	3760
XP_020421825.1	1162564510	XP_020421825.1	3760
XP_020548989.1	1173789836	XP_020548989.1	4182
XP_020548990.1	1173789838	XP_020548990.1	4182
XP_020548991.1	1173789840	XP_020548991.1	4182
XP_020548992.1	1173789842	XP_020548992.1	4182
XP_020554598.1	1173777406	XP_020554598.1	4182
XP_020594762.1	1175882245	XP_020594762.1	78828
XP_020697511.1	1179554638	XP_020697511.1	906689
XP_020870180.1	1190955063	XP_020870180.1	81972
XP_020875669.1	1191007774	XP_020875669.1	81972
XP_020879738.1	1190981522	XP_020879738.1	81972
XP_020880210.1	1190982773	XP_020880210.1	81972
XP_020880211.1	1190982775	XP_020880211.1	81972
XP_020880746.1	1191008868	XP_020880746.1	81972
XP_020886199.1	1191010275	XP_020886199.1	81972
XP_020888731.1	1190970890	XP_020888731.1	81972
XP_020981115.1	1193777765	XP_020981115.1	130453
XP_021273737.1	1204884576	XP_021273737.1	108875
XP_021274470.1	1204885925	XP_021274470.1	108875
XP_021280942.1	1204897888	XP_021280942.1	108875
XP_021282804.1	1204879519	XP_021282804.1	108875
XP_021284704.1	1204904856	XP_021284704.1	108875
XP_021284705.1	1204904858	XP_021284704.1	108875
XP_021286240.1	1204907720	XP_021286240.1	108875
XP_021286886.1	1204908910	XP_021286886.1	108875
XP_021300520.1	1204934400	XP_021300520.1	108875
XP_021593604.1	1216303034	XP_021593604.1	3983
XP_021605632.1	1216244128	XP_021605632.1	3983
XP_021609453.1	1216251335	XP_021609453.1	3983
XP_021611490.1	1216255197	XP_021611490.1	3983
XP_021612048.1	1216232713	XP_021612048.1	3983
XP_021612299.1	1216256725	XP_021612299.1	3983
XP_021614987.1	1216261881	XP_021614987.1	3983
XP_021614988.1	1216261883	XP_021614988.1	3983
XP_021614989.1	1216261885	XP_021614988.1	3983
XP_021614990.1	1216261887	XP_021614990.1	3983
XP_021615470.1	1216262790	XP_021615470.1	3983
XP_021616965.1	1216265597	XP_021616965.1	3983
XP_021617385.1	1216266392	XP_021617385.1	3983
XP_021618697.1	1216268878	XP_021617385.1	3983
XP_021619034.1	1216234141	XP_021619034.1	3983
XP_021629846.1	1216289948	XP_021629846.1	3983
XP_021630615.1	1216236441	XP_021630615.1	3983
XP_021630829.1	1216291835	XP_021630829.1	3983
XP_021633642.1	1216297144	XP_021633642.1	3983
XP_021633950.1	1216297713	XP_021633950.1	3983
